"Date_Analyse";"hypothese";"Etang";"Date_Debut_Orage";"Date_Fin_Orage";"Pluie_Total_BV_mm";"Ruissellement_Reel_Sonde_mm";"Volume_Calcule_INRAE_mm";"Volume_Calcule_CN_mm";"Biais_Global_INRAE_mm";"Biais_Global_CN_mm";"RMSE_INRAE_mm";"RMSE_CN_mm"
"2026-06-15 10:08";"0.35/175/4";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;8,3;20,35;-12;0,04;3,85;6,94
"2026-06-15 10:08";"0.40/175/4";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;9,49;20,35;-10,82;0,04;3,81;6,94
"2026-06-15 10:08";"0.50/175/4";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;11,86;20,35;-8,45;0,04;3,81;6,94
"2026-06-15 10:08";"0.20/200/4";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;5;20,35;-15,3;0,04;4,13;6,94
"2026-06-15 10:08";"0.30/200/4";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;7,5;20,35;-12,8;0,04;3,97;6,94
"2026-06-15 10:08";"0.35/200/4";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;8,75;20,35;-11,55;0,04;3,93;6,94
"2026-06-15 10:08";"0.40/200/4";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;10,01;20,35;-10,3;0,04;3,92;6,94
"2026-06-15 10:08";"0.50/200/4";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;12,51;20,35;-7,8;0,04;3,96;6,94
"2026-06-15 10:08";"0.20/225/4";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;5,25;20,35;-15,06;0,04;4,15;6,94
"2026-06-15 10:08";"0.30/225/4";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;7,87;20,35;-12,43;0,04;4,03;6,94
"2026-06-15 10:08";"0.35/225/4";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;9,18;20,35;-11,12;0,04;4,01;6,94
"2026-06-15 10:08";"0.40/225/4";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;10,49;20,35;-9,81;0,04;4,01;6,94
"2026-06-15 10:08";"0.50/225/4";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;13,12;20,35;-7,19;0,04;4,1;6,94
"2026-06-15 10:08";"0.20/250/4";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;5,44;20,35;-14,86;0,04;4,18;6,94
"2026-06-15 10:08";"0.30/250/4";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;8,16;20,35;-12,14;0,04;4,08;6,94
"2026-06-15 10:08";"0.35/250/4";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;9,53;20,35;-10,78;0,04;4,07;6,94
"2026-06-15 10:08";"0.40/250/4";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;10,89;20,35;-9,42;0,04;4,09;6,94
"2026-06-15 10:08";"0.50/250/4";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;13,61;20,35;-6,7;0,04;4,22;6,94
"2026-06-15 10:08";"0.20/150/5";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;4,42;20,35;-15,89;0,04;3,97;6,94
"2026-06-15 10:08";"0.30/150/5";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;6,62;20,35;-13,68;0,04;3,72;6,94
