"Horizon","Modele_Meteo_Desc","Scenario","Categorie","Pluie_Moyenne_mm","Ecoulement_Global_Moy","Evaporation_Global_Moy","Captage_Global_Moy","Remplissage_20Mars_Moy","Remplissage_1Sept_Moy"
"2030-2040 (Proche)","MPI-ESM (Intermédiaire)","1. Aléatoire (Taille)","3. Étang Exutoire",956.61216,0.10190352750824988,0.17440998905904304,0.3638998010286797,83.79270990988718,55.05522951469021
"2030-2040 (Proche)","MPI-ESM (Intermédiaire)","2. Aléatoire (Fixe)","1. Étang de Tête",956.61216,0.10879673481092346,0.17010841630176657,0.3638291111330119,44.05398207952177,27.414884712956514
"2030-2040 (Proche)","MPI-ESM (Intermédiaire)","2. Aléatoire (Fixe)","2. Étang de Milieu",956.61216,0.10879673481092346,0.17010841630176657,0.3638291111330119,52.377191865560384,35.14661580904598
"2030-2040 (Proche)","MPI-ESM (Intermédiaire)","2. Aléatoire (Fixe)","3. Étang Exutoire",956.61216,0.10879673481092346,0.17010841630176657,0.3638291111330119,83.65356102623895,54.76808656840285
"2030-2040 (Proche)","MPI-ESM (Intermédiaire)","3. Aléatoire (Variable)","1. Étang de Tête",956.61216,0.10445399314999207,0.17292998996390088,0.36382836392175155,43.40853900715204,27.734653617489663
"2030-2040 (Proche)","MPI-ESM (Intermédiaire)","3. Aléatoire (Variable)","2. Étang de Milieu",956.61216,0.10445399314999207,0.17292998996390088,0.36382836392175155,56.5338269748457,37.362095555250605
"2030-2040 (Proche)","MPI-ESM (Intermédiaire)","3. Aléatoire (Variable)","3. Étang Exutoire",956.61216,0.10445399314999207,0.17292998996390088,0.36382836392175155,73.12001242349062,47.17706663125297
"2030-2040 (Proche)","MPI-ESM (Intermédiaire)","4. Opti (Vidange seule)","1. Étang de Tête",956.61216,0.09976131005593017,0.17229149871229749,0.3635799156261078,34.06335583716194,23.851218742044413
"2030-2040 (Proche)","MPI-ESM (Intermédiaire)","4. Opti (Vidange seule)","2. Étang de Milieu",956.61216,0.09976131005593017,0.17229149871229749,0.3635799156261078,64.91604189462035,43.38205418355245
"2030-2040 (Proche)","MPI-ESM (Intermédiaire)","4. Opti (Vidange seule)","3. Étang Exutoire",956.61216,0.09976131005593017,0.17229149871229749,0.3635799156261078,77.16683747587585,52.67743261760328
"2030-2040 (Proche)","MPI-ESM (Intermédiaire)","5. Opti (Synchronisation Totale)","1. Étang de Tête",956.61216,0.10039637286530895,0.17182370447676015,0.36352351539721395,34.06335583716194,23.851218742044413
"2030-2040 (Proche)","MPI-ESM (Intermédiaire)","5. Opti (Synchronisation Totale)","2. Étang de Milieu",956.61216,0.10039637286530895,0.17182370447676015,0.36352351539721395,64.50435400550269,43.011977079783556
"2030-2040 (Proche)","MPI-ESM (Intermédiaire)","5. Opti (Synchronisation Totale)","3. Étang Exutoire",956.61216,0.10039637286530895,0.17182370447676015,0.36352351539721395,77.16683747587585,52.67743261760328
"2041-2055 (Moyen)","CNRM-CM5 (Modéré)","1. Aléatoire (Taille)","1. Étang de Tête",1079.793216,0.10426469509057636,0.15399950230560297,0.3681727302218361,42.08037052969257,26.004775821936082
