"Date_Analyse";"hypothese";"Etang";"Date_Debut_Orage";"Date_Fin_Orage";"Pluie_Total_BV_mm";"Ruissellement_Reel_Sonde_mm";"Volume_Calcule_INRAE_mm";"Volume_Calcule_CN_mm";"Biais_Global_INRAE_mm";"Biais_Global_CN_mm";"RMSE_INRAE_mm";"RMSE_CN_mm"
"2026-06-15 10:18";"0.20/150/3";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;3,75;28,55;-35,32;-10,52;15,47;7,32
"2026-06-15 10:18";"0.30/150/3";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;5,4;28,55;-33,67;-10,52;15,07;7,32
"2026-06-15 10:18";"0.35/150/3";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;6,23;28,55;-32,84;-10,52;14,88;7,32
"2026-06-15 10:18";"0.40/150/3";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;7,06;28,55;-32,01;-10,52;14,69;7,32
"2026-06-15 10:18";"0.50/150/3";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;8,71;28,55;-30,35;-10,52;14,31;7,32
"2026-06-15 10:18";"0.20/175/3";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;2,65;28,55;-36,42;-10,52;15,74;7,32
"2026-06-15 10:18";"0.30/175/3";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;3,76;28,55;-35,31;-10,52;15,47;7,32
"2026-06-15 10:18";"0.35/175/3";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;4,32;28,55;-34,75;-10,52;15,33;7,32
"2026-06-15 10:18";"0.40/175/3";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;4,87;28,55;-34,2;-10,52;15,2;7,32
"2026-06-15 10:18";"0.50/175/3";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;5,98;28,55;-33,09;-10,52;14,94;7,32
"2026-06-15 10:18";"0.20/200/3";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;1,98;28,55;-37,09;-10,52;15,9;7,32
"2026-06-15 10:18";"0.30/200/3";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;2,75;28,55;-36,32;-10,52;15,71;7,32
"2026-06-15 10:18";"0.35/200/3";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;3,13;28,55;-35,94;-10,52;15,62;7,32
"2026-06-15 10:18";"0.40/200/3";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;3,52;28,55;-35,55;-10,52;15,53;7,32
"2026-06-15 10:18";"0.50/200/3";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;4,29;28,55;-34,78;-10,52;15,34;7,32
"2026-06-15 10:18";"0.20/225/3";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;1,54;28,55;-37,53;-10,52;16,01;7,32
"2026-06-15 10:18";"0.30/225/3";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;2,1;28,55;-36,97;-10,52;15,87;7,32
"2026-06-15 10:18";"0.35/225/3";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;2,37;28,55;-36,7;-10,52;15,81;7,32
"2026-06-15 10:18";"0.40/225/3";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;2,65;28,55;-36,42;-10,52;15,74;7,32
"2026-06-15 10:18";"0.50/225/3";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;3,2;28,55;-35,87;-10,52;15,6;7,32
"2026-06-15 10:18";"0.20/250/3";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;1,25;28,55;-37,82;-10,52;16,08;7,32
"2026-06-15 10:18";"0.30/250/3";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;1,66;28,55;-37,41;-10,52;15,98;7,32
"2026-06-15 10:18";"0.35/250/3";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;1,87;28,55;-37,2;-10,52;15,93;7,32
"2026-06-15 10:18";"0.40/250/3";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;2,07;28,55;-37;-10,52;15,88;7,32
"2026-06-15 10:18";"0.50/250/3";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;2,48;28,55;-36,59;-10,52;15,78;7,32
"2026-06-15 10:18";"0.20/150/4";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;3;28,55;-36,07;-10,52;15,56;7,32
"2026-06-15 10:18";"0.30/150/4";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;4,28;28,55;-34,79;-10,52;15,21;7,32
"2026-06-15 10:18";"0.35/150/4";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;4,92;28,55;-34,15;-10,52;15,03;7,32
"2026-06-15 10:18";"0.40/150/4";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;5,56;28,55;-33,5;-10,52;14,85;7,32
"2026-06-15 10:18";"0.50/150/4";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;6,85;28,55;-32,22;-10,52;14,51;7,32
"2026-06-15 10:18";"0.20/175/4";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;1,91;28,55;-37,16;-10,52;15,87;7,32
"2026-06-15 10:18";"0.30/175/4";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;2,64;28,55;-36,42;-10,52;15,67;7,32
"2026-06-15 10:18";"0.35/175/4";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;3,01;28,55;-36,06;-10,52;15,57;7,32
"2026-06-15 10:18";"0.40/175/4";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;3,38;28,55;-35,69;-10,52;15,47;7,32
"2026-06-15 10:18";"0.50/175/4";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;4,12;28,55;-34,95;-10,52;15,27;7,32
"2026-06-15 10:18";"0.20/200/4";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;1,33;28,55;-37,74;-10,52;16,04;7,32
"2026-06-15 10:18";"0.30/200/4";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;1,77;28,55;-37,3;-10,52;15,91;7,32
"2026-06-15 10:18";"0.35/200/4";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;1,99;28,55;-37,07;-10,52;15,85;7,32
"2026-06-15 10:18";"0.40/200/4";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;2,22;28,55;-36,85;-10,52;15,79;7,32
"2026-06-15 10:18";"0.50/200/4";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;2,66;28,55;-36,41;-10,52;15,67;7,32
"2026-06-15 10:18";"0.20/225/4";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;1;28,55;-38,07;-10,52;16,13;7,32
"2026-06-15 10:18";"0.30/225/4";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;1,28;28,55;-37,79;-10,52;16,05;7,32
"2026-06-15 10:18";"0.35/225/4";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;1,42;28,55;-37,64;-10,52;16,01;7,32
"2026-06-15 10:18";"0.40/225/4";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;1,57;28,55;-37,5;-10,52;15,97;7,32
"2026-06-15 10:18";"0.50/225/4";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;1,85;28,55;-37,22;-10,52;15,89;7,32
"2026-06-15 10:18";"0.20/250/4";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;0,81;28,55;-38,26;-10,52;16,18;7,32
"2026-06-15 10:18";"0.30/250/4";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;1;28,55;-38,07;-10,52;16,13;7,32
"2026-06-15 10:18";"0.35/250/4";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;1,09;28,55;-37,98;-10,52;16,1;7,32
"2026-06-15 10:18";"0.40/250/4";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;1,18;28,55;-37,88;-10,52;16,08;7,32
"2026-06-15 10:18";"0.50/250/4";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;1,37;28,55;-37,7;-10,52;16,03;7,32
"2026-06-15 10:18";"0.20/150/5";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;2,51;28,55;-36,56;-10,52;15,66;7,32
"2026-06-15 10:18";"0.30/150/5";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;3,55;28,55;-35,52;-10,52;15,36;7,32
"2026-06-15 10:18";"0.35/150/5";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;4,07;28,55;-35;-10,52;15,2;7,32
"2026-06-15 10:18";"0.40/150/5";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;4,59;28,55;-34,48;-10,52;15,05;7,32
"2026-06-15 10:18";"0.50/150/5";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;5,63;28,55;-33,44;-10,52;14,75;7,32
"2026-06-15 10:18";"0.20/175/5";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;1,46;28,55;-37,61;-10,52;15,98;7,32
"2026-06-15 10:18";"0.30/175/5";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;1,97;28,55;-37,1;-10,52;15,84;7,32
"2026-06-15 10:18";"0.35/175/5";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;2,22;28,55;-36,84;-10,52;15,76;7,32
"2026-06-15 10:18";"0.40/175/5";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;2,48;28,55;-36,59;-10,52;15,69;7,32
"2026-06-15 10:18";"0.50/175/5";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;2,99;28,55;-36,08;-10,52;15,55;7,32
"2026-06-15 10:18";"0.20/200/5";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;0,97;28,55;-38,1;-10,52;16,13;7,32
"2026-06-15 10:18";"0.30/200/5";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;1,24;28,55;-37,83;-10,52;16,05;7,32
"2026-06-15 10:18";"0.35/200/5";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;1,38;28,55;-37,69;-10,52;16,01;7,32
