"Saison_Hydro","Categorie","Remplissage_20Mars","Remplissage_1Sept","Pluie_Totale_mm","Vol_Pluie_BV_m3","Coef_Écoulement","Coef_Évaporation","Coef_Captage","Scenario","Modele_Meteo","Modele_Meteo_Desc"
2027,"1. Étang de Tête",21.08562933857707,0,965.68416,9386450.0352,0.14743905386623876,0.1956399783930232,0.33315602531691285,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2027,"2. Étang de Milieu",47.35062959210472,17.120585960078095,965.68416,9386450.0352,0.14743905386623876,0.1956399783930232,0.33315602531691285,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2027,"3. Étang Exutoire",96.20518349138905,48.59171351373668,965.68416,9386450.0352,0.14743905386623876,0.1956399783930232,0.33315602531691285,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2028,"1. Étang de Tête",45.38387083826108,47.488921736917476,1124.6515200000001,10931612.774400001,0.06431351120451105,0.16002628121333654,0.3646149723519125,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2028,"2. Étang de Milieu",64.15641014163815,61.32862843269569,1124.6515200000001,10931612.774400001,0.06431351120451105,0.16002628121333654,0.3646149723519125,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2028,"3. Étang Exutoire",97.54640189378027,85.42402861897858,1124.6515200000001,10931612.774400001,0.06431351120451105,0.16002628121333654,0.3646149723519125,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2029,"1. Étang de Tête",24.629575639774668,10.507876014016533,966.384,9393252.48,0.1600765747929307,0.13390633885593792,0.3631180222740614,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2029,"2. Étang de Milieu",54.073168641121164,37.644197729214504,966.384,9393252.48,0.1600765747929307,0.13390633885593792,0.3631180222740614,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2029,"3. Étang Exutoire",99.45961978214555,71.20582413311475,966.384,9393252.48,0.1600765747929307,0.13390633885593792,0.3631180222740614,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2030,"1. Étang de Tête",66.9085033983052,42.63721289779193,1098.99936,10682273.7792,0.11402850161645435,0.12119668317838647,0.37613521256290017,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2030,"2. Étang de Milieu",58.56569144479667,42.011138785015625,1098.99936,10682273.7792,0.11402850161645435,0.12119668317838647,0.37613521256290017,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2030,"3. Étang Exutoire",99.51501152691358,74.65147996657845,1098.99936,10682273.7792,0.11402850161645435,0.12119668317838647,0.37613521256290017,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2031,"1. Étang de Tête",68.4004048881812,69.96864561301705,1544.7456,15014927.231999999,0.12485822823733266,0.09565409800502565,0.3810491611767434,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2031,"2. Étang de Milieu",72.85551526983049,70.15086110012766,1544.7456,15014927.231999999,0.12485822823733266,0.09565409800502565,0.3810491611767434,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2031,"3. Étang Exutoire",0,0,1544.7456,15014927.231999999,0.12485822823733266,0.09565409800502565,0.3810491611767434,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2032,"1. Étang de Tête",30.134084768952814,25.13015493233537,954.77184,9280382.2848,0.2193499310156408,0.1571399883967339,0.3756280247980946,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2032,"2. Étang de Milieu",59.70365515964913,48.61280442125375,954.77184,9280382.2848,0.2193499310156408,0.1571399883967339,0.3756280247980946,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2032,"3. Étang Exutoire",99.6306355446518,76.44919973707326,954.77184,9280382.2848,0.2193499310156408,0.1571399883967339,0.3756280247980946,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2033,"1. Étang de Tête",38.616787933900085,33.65183697335373,1207.01664,11732201.7408,0.08717652261952369,0.11656711868096738,0.3571308688176148,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2033,"2. Étang de Milieu",56.06815524615509,45.15988257644528,1207.01664,11732201.7408,0.08717652261952369,0.11656711868096738,0.3571308688176148,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2033,"3. Étang Exutoire",100,72.02599170071937,1207.01664,11732201.7408,0.08717652261952369,0.11656711868096738,0.3571308688176148,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2034,"1. Étang de Tête",49.07327521297591,9.402074715205098,1036.42848,10074084.8256,0.15684995964817272,0.18338900688153725,0.377484713166577,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2034,"2. Étang de Milieu",67.33887799793587,31.981678254768855,1036.42848,10074084.8256,0.15684995964817272,0.18338900688153725,0.377484713166577,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2034,"3. Étang Exutoire",94.49741210522721,44.49220289008184,1036.42848,10074084.8256,0.15684995964817272,0.18338900688153725,0.377484713166577,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2035,"1. Étang de Tête",68.98885152182046,56.06885811104404,1441.52352,14011608.6144,0.10734021717355663,0.10659112430391816,0.37917616683713007,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2035,"2. Étang de Milieu",72.30608612233651,63.803648520645105,1441.52352,14011608.6144,0.10734021717355663,0.10659112430391816,0.37917616683713007,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2035,"3. Étang Exutoire",0,0,1441.52352,14011608.6144,0.10734021717355663,0.10659112430391816,0.37917616683713007,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2036,"1. Étang de Tête",51.80871657257978,45.39667172354319,1179.80064,11467662.2208,0.1954763821067475,0.140054537109043,0.3803479397657385,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2036,"2. Étang de Milieu",64.72126081772045,53.5947660357208,1179.80064,11467662.2208,0.1954763821067475,0.140054537109043,0.3803479397657385,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2036,"3. Étang Exutoire",99.54309603278074,75.84344661219126,1179.80064,11467662.2208,0.1954763821067475,0.140054537109043,0.3803479397657385,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2037,"1. Étang de Tête",45.04026772080931,13.882672917877294,1039.79808,10106837.3376,0.10705328937286718,0.18111568824972893,0.3619958717642144,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2037,"2. Étang de Milieu",57.76424859066445,29.47013057284179,1039.79808,10106837.3376,0.10705328937286718,0.18111568824972893,0.3619958717642144,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2037,"3. Étang Exutoire",95.77854798221193,54.109829171465115,1039.79808,10106837.3376,0.10705328937286718,0.18111568824972893,0.3619958717642144,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2038,"1. Étang de Tête",47.34258904809415,30.052075367057455,1276.88832,12411354.4704,0.1245270181251843,0.12177332652495122,0.38227231939911505,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2038,"2. Étang de Milieu",69.11195185606687,54.255769853520945,1276.88832,12411354.4704,0.1245270181251843,0.12177332652495122,0.38227231939911505,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2038,"3. Étang Exutoire",100,66.9862385595812,1276.88832,12411354.4704,0.1245270181251843,0.12177332652495122,0.38227231939911505,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2039,"1. Étang de Tête",48.95412019874797,24.20134855569605,1260.16128,12248767.6416,0.12987682471002207,0.1281308541686645,0.3738382250561242,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2039,"2. Étang de Milieu",73.3489896098247,53.67265985442748,1260.16128,12248767.6416,0.12987682471002207,0.1281308541686645,0.3738382250561242,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2039,"3. Étang Exutoire",98.76958566571294,67.53719536218733,1260.16128,12248767.6416,0.12987682471002207,0.1281308541686645,0.3738382250561242,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2040,"1. Étang de Tête",43.710671986116495,28.2990738782084,964.58688,9375784.4736,0.12241018083735201,0.17941953611535189,0.3552631599843157,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2040,"2. Étang de Milieu",55.731312874342656,46.34127738742692,964.58688,9375784.4736,0.12241018083735201,0.17941953611535189,0.3552631599843157,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2040,"3. Étang Exutoire",100,84.14743754049175,964.58688,9375784.4736,0.12241018083735201,0.17941953611535189,0.3552631599843157,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2041,"1. Étang de Tête",63.2107883975329,21.475988481243565,1007.95968,9797368.0896,0.11735893357841982,0.1693144880652184,0.37305589231590036,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2041,"2. Étang de Milieu",55.96075116018717,27.952784122280256,1007.95968,9797368.0896,0.11735893357841982,0.1693144880652184,0.37305589231590036,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2041,"3. Étang Exutoire",99.65862390153426,54.14010915794988,1007.95968,9797368.0896,0.11735893357841982,0.1693144880652184,0.37305589231590036,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2042,"1. Étang de Tête",26.85631321523118,4.574312050213548,848.49984,8247418.4448,0.08332705027126115,0.1666887602963094,0.348884147616966,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2042,"2. Étang de Milieu",54.96067606233574,29.684419856598804,848.49984,8247418.4448,0.08332705027126115,0.1666887602963094,0.348884147616966,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2042,"3. Étang Exutoire",0,0,848.49984,8247418.4448,0.08332705027126115,0.1666887602963094,0.348884147616966,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2043,"1. Étang de Tête",51.09608220601927,47.83682806078416,1177.48512,11445155.3664,0.03030060163386007,0.11636053506423624,0.360688149663016,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2043,"2. Étang de Milieu",60.175385987363974,56.322352592280154,1177.48512,11445155.3664,0.03030060163386007,0.11636053506423624,0.360688149663016,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2043,"3. Étang Exutoire",99.18992039400251,82.73036796721915,1177.48512,11445155.3664,0.03030060163386007,0.11636053506423624,0.360688149663016,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2044,"1. Étang de Tête",60.30976062509596,68.86825956251653,1405.75392,13663928.102400001,0.14000801107135133,0.11130027278949033,0.38443879199231973,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2044,"2. Étang de Milieu",65.55377919558855,69.64348816464837,1405.75392,13663928.102400001,0.14000801107135133,0.11130027278949033,0.38443879199231973,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2044,"3. Étang Exutoire",97.86455814994193,91.05835552543418,1405.75392,13663928.102400001,0.14000801107135133,0.11130027278949033,0.38443879199231973,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2045,"1. Étang de Tête",67.922916976827,85.65967856819384,1388.22336,13493531.0592,0.19856700578286388,0.09867163274491585,0.3797664592803382,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2045,"2. Étang de Milieu",63.74739890339484,72.58857183123668,1388.22336,13493531.0592,0.19856700578286388,0.09867163274491585,0.3797664592803382,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2045,"3. Étang Exutoire",100,95.30149712635622,1388.22336,13493531.0592,0.19856700578286388,0.09867163274491585,0.3797664592803382,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2046,"1. Étang de Tête",46.46060251409333,22.06862465588293,1230.23232,11957858.1504,0.1726717679239031,0.14810094601507784,0.3749456193226183,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2046,"2. Étang de Milieu",74.16681685357824,46.58994812895317,1230.23232,11957858.1504,0.1726717679239031,0.14810094601507784,0.3749456193226183,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2046,"3. Étang Exutoire",96.33104023604444,63.955274062309684,1230.23232,11957858.1504,0.1726717679239031,0.14810094601507784,0.3749456193226183,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2047,"1. Étang de Tête",71.38662809521537,35.212787580665974,1169.3808,11366381.376,0.1623917649039235,0.12449632923236187,0.3840651659619409,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2047,"2. Étang de Milieu",64.5146144183574,40.53639797184731,1169.3808,11366381.376,0.1623917649039235,0.12449632923236187,0.3840651659619409,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2047,"3. Étang Exutoire",100,60.25401714645723,1169.3808,11366381.376,0.1623917649039235,0.12449632923236187,0.3840651659619409,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2048,"1. Étang de Tête",42.456262083428975,40.07771352353841,1132.20288,11005011.9936,0.12817888985029927,0.12076580784928777,0.3840327313442995,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2048,"2. Étang de Milieu",49.22044161132474,48.37909711335455,1132.20288,11005011.9936,0.12817888985029927,0.12076580784928777,0.3840327313442995,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2048,"3. Étang Exutoire",0,0,1132.20288,11005011.9936,0.12817888985029927,0.12076580784928777,0.3840327313442995,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2049,"1. Étang de Tête",34.761476969059586,7.84740855260181,887.2416,8623988.352,0.15353198244828084,0.16970017211859081,0.3485747577330845,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2049,"2. Étang de Milieu",39.979868589804234,20.13853674607918,887.2416,8623988.352,0.15353198244828084,0.16970017211859081,0.3485747577330845,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2049,"3. Étang Exutoire",97.6128086914701,63.249107101612935,887.2416,8623988.352,0.15353198244828084,0.16970017211859081,0.3485747577330845,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2050,"1. Étang de Tête",55.69586405985603,7.820539412786091,882.76608,8580486.297600001,0.04788258488402151,0.20619528416782654,0.3589491452112849,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2050,"2. Étang de Milieu",55.07875993483654,18.35657065407867,882.76608,8580486.297600001,0.04788258488402151,0.20619528416782654,0.3589491452112849,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2050,"3. Étang Exutoire",100,45.43697230955149,882.76608,8580486.297600001,0.04788258488402151,0.20619528416782654,0.3589491452112849,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2051,"1. Étang de Tête",65.56423369374392,32.20822509777837,1110.40416,10793128.435200002,0.05223920163491506,0.1661632233982813,0.3696669067033651,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2051,"2. Étang de Milieu",61.99281060377063,36.842855099794846,1110.40416,10793128.435200002,0.05223920163491506,0.1661632233982813,0.3696669067033651,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2051,"3. Étang Exutoire",99.49483546135215,55.033146908580356,1110.40416,10793128.435200002,0.05223920163491506,0.1661632233982813,0.3696669067033651,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2052,"1. Étang de Tête",25.33807212698278,14.609924003784025,913.40352,8878282.2144,0.10569694367187568,0.17240419102303411,0.3572984975884966,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2052,"2. Étang de Milieu",44.54151184978499,33.596126940538596,913.40352,8878282.2144,0.10569694367187568,0.17240419102303411,0.3572984975884966,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2052,"3. Étang Exutoire",97.07727765944404,67.83727501321015,913.40352,8878282.2144,0.10569694367187568,0.17240419102303411,0.3572984975884966,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2053,"1. Étang de Tête",16.067858140533016,0,983.32704,9557938.8288,0.04565527740970905,0.168523719994993,0.3345242204651413,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2053,"2. Étang de Milieu",30.998909329092935,13.281876055591084,983.32704,9557938.8288,0.04565527740970905,0.168523719994993,0.3345242204651413,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2053,"3. Étang Exutoire",98.83785074130454,62.469898479750405,983.32704,9557938.8288,0.04565527740970905,0.168523719994993,0.3345242204651413,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2054,"1. Étang de Tête",66.85941672691827,21.455312855366948,989.66016,9619496.7552,0.13644039015871964,0.16272084365354011,0.39676844879086887,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2054,"2. Étang de Milieu",63.22596074093447,31.147897068802276,989.66016,9619496.7552,0.13644039015871964,0.16272084365354011,0.39676844879086887,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2054,"3. Étang Exutoire",100,40.757541623725636,989.66016,9619496.7552,0.13644039015871964,0.16272084365354011,0.39676844879086887,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2055,"1. Étang de Tête",59.980386680821255,36.53073876898131,1070.35776,10403877.4272,0.06598835832475634,0.16927056676805488,0.36467374903103217,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2055,"2. Étang de Milieu",64.37147157070602,45.69589252385569,1070.35776,10403877.4272,0.06598835832475634,0.16927056676805488,0.36467374903103217,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2055,"3. Étang Exutoire",0,0,1070.35776,10403877.4272,0.06598835832475634,0.16927056676805488,0.36467374903103217,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2056,"1. Étang de Tête",21.46958192123898,3.6399659930968977,850.12416,8263206.8352,0.0308051779569654,0.2260763269835294,0.3324880236419532,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2056,"2. Étang de Milieu",49.06213867444192,21.194542808673344,850.12416,8263206.8352,0.0308051779569654,0.2260763269835294,0.3324880236419532,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2056,"3. Étang Exutoire",96.69668132287674,47.15322044194934,850.12416,8263206.8352,0.0308051779569654,0.2260763269835294,0.3324880236419532,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2057,"1. Étang de Tête",75.44163833908104,54.85950124775656,1336.64256,12992165.683200002,0.09772194636720602,0.11079331598773873,0.3788563681152588,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2057,"2. Étang de Milieu",72.42085886663752,57.32385226765202,1336.64256,12992165.683200002,0.09772194636720602,0.11079331598773873,0.3788563681152588,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2057,"3. Étang Exutoire",100,76.61524747380321,1336.64256,12992165.683200002,0.09772194636720602,0.11079331598773873,0.3788563681152588,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2058,"1. Étang de Tête",41.827432617111135,22.867387079509687,1055.81664,10262537.7408,0.20671861780593015,0.14481537544590067,0.37846973040429627,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2058,"2. Étang de Milieu",45.665358903189194,33.60368979836479,1055.81664,10262537.7408,0.20671861780593015,0.14481537544590067,0.37846973040429627,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2058,"3. Étang Exutoire",98.74426921055148,74.01396955470231,1055.81664,10262537.7408,0.20671861780593015,0.14481537544590067,0.37846973040429627,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2059,"1. Étang de Tête",54.863808204909454,42.41947444765702,1135.57248,11037764.5056,0.024773367101682705,0.161730273543134,0.3467695451968331,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2059,"2. Étang de Milieu",60.82840312601625,49.873045103864705,1135.57248,11037764.5056,0.024773367101682705,0.161730273543134,0.3467695451968331,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2059,"3. Étang Exutoire",99.75025658781892,84.66019665519303,1135.57248,11037764.5056,0.024773367101682705,0.161730273543134,0.3467695451968331,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2060,"1. Étang de Tête",35.33183941094375,7.251903785326869,815.4518400000001,7926191.8848,0.19386158162241976,0.1871016881024904,0.3699125656603717,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2060,"2. Étang de Milieu",56.311321954669864,27.106940525093304,815.4518400000001,7926191.8848,0.19386158162241976,0.1871016881024904,0.3699125656603717,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2060,"3. Étang Exutoire",97.68313737232218,54.63110891289735,815.4518400000001,7926191.8848,0.19386158162241976,0.1871016881024904,0.3699125656603717,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2061,"1. Étang de Tête",49.26548604322826,37.60101851158153,1309.50432,12728381.990400001,0.06952629677259368,0.09758999102900962,0.36125627744351685,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2061,"2. Étang de Milieu",51.40434525903358,42.8193847755656,1309.50432,12728381.990400001,0.06952629677259368,0.09758999102900962,0.36125627744351685,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2061,"3. Étang Exutoire",0,0,1309.50432,12728381.990400001,0.06952629677259368,0.09758999102900962,0.36125627744351685,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2062,"1. Étang de Tête",71.29556766208142,48.099932790216414,1214.84448,11808288.345599998,0.09962589764888916,0.15305448256814494,0.3840699170375356,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2062,"2. Étang de Milieu",83.32953139270408,62.77071662128954,1214.84448,11808288.345599998,0.09962589764888916,0.15305448256814494,0.3840699170375356,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2062,"3. Étang Exutoire",99.3260483458516,69.87002548396995,1214.84448,11808288.345599998,0.09962589764888916,0.15305448256814494,0.3840699170375356,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2063,"1. Étang de Tête",79.18257776583748,39.2053895809532,1323.80352,12867370.2144,0.15943591982587035,0.15819438446972284,0.3674579435702747,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2063,"2. Étang de Milieu",77.33999201220651,46.26178888710779,1323.80352,12867370.2144,0.15943591982587035,0.15819438446972284,0.3674579435702747,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2063,"3. Étang Exutoire",96.22205285617859,59.58652841467232,1323.80352,12867370.2144,0.15943591982587035,0.15819438446972284,0.3674579435702747,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2064,"1. Étang de Tête",45.491069355942514,72.62081090698024,1358.06112,13200354.0864,0.13180491612878334,0.11265007624473002,0.37932723945944136,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2064,"2. Étang de Milieu",57.2139714925443,68.95814336431916,1358.06112,13200354.0864,0.13180491612878334,0.11265007624473002,0.37932723945944136,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2064,"3. Étang Exutoire",96.91905232956512,94.27989478223022,1358.06112,13200354.0864,0.13180491612878334,0.11265007624473002,0.37932723945944136,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2065,"1. Étang de Tête",49.97032071548859,3.3770380050023276,976.35456,9490166.3232,0.1991811600670782,0.20205225462372436,0.3883966424266347,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2065,"2. Étang de Milieu",66.52427972081878,23.55527180095133,976.35456,9490166.3232,0.1991811600670782,0.20205225462372436,0.3883966424266347,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2065,"3. Étang Exutoire",99.98379707456465,30.883036543103827,976.35456,9490166.3232,0.1991811600670782,0.20205225462372436,0.3883966424266347,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
2066,"1. Étang de Tête",51.72589029311387,11.531634583648259,857.44224,8334338.5728,0.05816891906760247,0.2010522231211217,0.35544810059458476,"3. Aléatoire (Variable)","CNRM-CM5  ALADIN63","CNRM-CM5 (Modéré)"
