"LAMBX";"LAMBY";"DATE";"PRENEI";"PRELIQ";"T";"FF";"Q";"DLI";"SSI";"HU";"EVAP";"ETP";"PE";"SWI";"SSWI_10J";"DRAINC";"RUNC";"RESR_NEIGE";"RESR_NEIGE6";"HTEURNEIGE";"HTEURNEIGE6";"HTEURNEIGEX";"SNOW_FRAC";"ECOULEMENT";"WG_RACINE";"WGI_RACINE";"TINF_H";"TSUP_H"
8200;21290;20141124;0;0;12,9;0,5;7,927;2726,8;471;84;0,3;0,6;-0,3;0,976;1,127;2,7;0;0;0;0;0;0;0;0;0,333;0;11,3;16,3
8200;21290;20141125;0;1,7;10,2;0,4;7,557;2998,6;222,9;95,6;0,1;0,2;1,6;0,966;1,035;2,4;0,2;0;0;0;0;0;0;0;0,331;0;9,2;10,8
8200;21290;20141126;0;6,9;10,9;0,4;8,074;3206,1;110,3;97;0,4;0,3;6,5;0,972;0,946;2,2;1;0;0;0;0;0;0;0;0,33;0;9,7;12,6
8200;21290;20141127;0;0,9;11,8;1,4;7,538;2881,7;537,2;85,7;0,7;0,9;0,2;0,976;0,863;2,1;0,1;0;0;0;0;0;0;0;0,332;0;10,1;15,8
8200;21290;20141128;0;0;9,5;0,7;6,22;2622,9;454,7;82,7;0,4;0,8;-0,4;0,967;0,777;2,1;0;0;0;0;0;0;0;0;0,331;0;8;14,4
8200;21290;20141129;0;0,4;4,3;0,6;5,185;2975,7;193,1;98,4;0,3;0,4;0,1;0,957;0,691;2,1;0;0;0;0;0;0;0;0;0,33;0;3,7;4,8
8200;21290;20141130;0;0,5;4,5;1,3;5,225;3066,2;190,9;97,4;0,5;0,5;0;0,949;0,616;2;0;0;0;0;0;0;0;0;0,328;0;4,2;5
8200;21290;20141201;0;1,1;2,8;2,7;4,565;2804,3;123,1;95,9;0,3;0,2;0,8;0,942;0,548;1,9;0,1;0;0;0;0;0;0;0;0,327;0;2,1;3,5
8200;21290;20141202;0;1,8;3,4;2,9;4,625;2688,5;228,2;93,1;0,5;0,3;1,3;0,938;0,507;1,8;0,2;0;0;0;0;0;0;0;0,326;0;3,2;4,4
8200;21290;20141203;0;0,1;3,3;2,7;4,564;2532,1;302;92,8;0,3;0,2;-0,2;0,934;0,474;1,7;0;0;0;0;0;0;0;0;0,326;0;2,4;3,8
8200;21290;20141204;0;3,6;4,3;1,3;4,999;2922,3;177,1;94,8;0,5;0,3;3,1;0,93;0,444;1,6;0,4;0;0;0;0;0;0;0;0,325;0;3,4;4,8
8200;21290;20141205;0;0,3;4,6;3,6;4,744;2551,5;185,8;88,3;0,2;0,4;0,1;0,931;0,414;1,6;0;0;0;0;0;0;0;0;0,325;0;4,1;5
8200;21290;20141206;0;0,2;4,1;4,6;4,46;2525,7;217,4;85,5;0,3;0,6;-0,1;0,925;0,361;1,5;0;0;0;0;0;0;0;0;0,325;0;3,7;4,4
8200;21290;20141207;0;0,8;4,3;3,1;4,597;2601,7;233;86,9;0,3;0,6;0,5;0,918;0,308;1,5;0,1;0;0;0;0;0;0;0;0,324;0;4,3;5,3
8200;21290;20141208;0;6,3;3,9;1;4,722;2848,6;140,3;91,9;0,7;0,3;5,6;0,925;0,265;1,5;0,8;0;0;0;0;0;0;0;0,323;0;2,8;6
8200;21290;20141209;0;0;2,7;4,6;3,903;2373,1;437,3;83,2;0,6;0,9;-0,6;0,926;0,232;1,4;0;0;0;0;0;0;0;0;0,325;0;2,5;4,5
8200;21290;20141210;0,4;3,1;1,3;1,6;4,063;2632,7;164,8;94,2;0,1;0,1;3,4;0,925;0,202;1,4;0,4;0;0;0;0;0,001;0;0,4;0,322;0,002;-1,4;3,8
8200;21290;20141211;0;1,2;5,4;1,6;5,212;2732;447;91,5;0,4;0,4;0,8;0,926;0,178;1,4;0,1;0;0;0;0;0;0;0;0,325;0;3;7,4
8200;21290;20141212;0;0;6,7;2,6;5,237;2408,7;259,9;84,1;0;0,6;0;0,922;0,158;1,4;0;0;0;0;0;0;0;0;0,324;0;3,5;9,7
8200;21290;20141213;0;0;10,8;2,2;5,837;2477,5;181;71,2;-0,1;1,2;0,1;0,917;0,139;1,4;0;0;0;0;0;0;0;0;0,323;0;8,8;12,2
8200;21290;20141214;0;0,7;10,7;1,4;6,713;2633,2;298,1;82,1;-0,1;0,7;0,8;0,912;0,124;1,4;0,1;0;0;0;0;0;0;0;0,322;0;9,7;12
8200;21290;20141215;0;0,1;9,3;0,9;6,749;2813,8;269,8;89,9;0,2;0,4;-0,1;0,909;0,108;1,4;0;0;0;0;0;0;0;0;0,322;0;8,1;12,4
8200;21290;20141216;0;0;6,2;2,1;5,42;2670,5;136,2;89,9;0;0,3;0;0,903;0,094;1,3;0;0;0;0;0;0;0;0;0,321;0;3,8;8
8200;21290;20141217;0;27;4,8;2,3;5,163;2771,4;141,8;94,4;0,4;0,2;26,6;0,937;0,114;1,4;4;0;0;0;0;0;0;0;0,32;0;2,8;6,7
8200;21290;20141218;0;6,6;8,4;1,7;6,872;3097,2;166,5;98,1;0,2;0,3;6,4;0,995;0,184;1,5;1,1;0;0;0;0;0;0;0;0,333;0;5,6;9,6
8200;21290;20141219;0;2,3;8,6;1;7,019;2975,2;304,1;98,7;0,3;0,3;2;0,998;0,255;1,8;0,3;0;0;0;0;0;0;0;0,335;0;7,4;9,8
8200;21290;20141220;0;0,3;6,7;2,1;5,913;2752,3;194,1;93,9;0,2;0,2;0,1;0,996;0,327;2,1;0,1;0;0;0;0;0;0;0;0,335;0;5,9;8
8200;21290;20141221;0;0,1;3,9;1,3;4,494;2407,1;594,8;87,5;0,6;0,6;-0,5;0,986;0,397;2,3;0;0;0;0;0;0;0;0;0,334;0;2,1;8,5
8200;21290;20141222;0;0,1;0,3;0,4;3,831;2708,4;588,7;96;0,5;0,7;-0,4;0,976;0,47;2,3;0;0;0;0;0;0;0;0;0,333;0;-2;3,8
8200;21290;20141223;0;0,1;1,2;0,4;4,008;2653,8;579,3;93,7;0,4;0,6;-0,3;0,966;0,547;2,2;0;0;0;0;0;0;0;0;0,33;0,001;-2,7;6,6
8200;21290;20141224;0;1,6;3,8;0,7;4,72;2563,6;512,4;92,7;0,3;0,3;1,3;0,956;0,607;2,1;0,2;0;0;0;0;0;0;0;0,33;0;0,8;6,3
8200;21290;20141225;0;0,6;4,2;1,1;5,013;2584,1;108,2;95,5;-0,1;0,2;0,7;0,954;0,668;2;0,1;0;0;0;0;0;0;0;0,329;0;3,1;6,2
8200;21290;20141226;7,1;0,8;1,9;1,9;3,913;2211,2;506,6;88;0,3;0,5;7,6;0,947;0,713;1,9;0,3;0,7;0;0,005;0;0;0,1;1,8;0,327;0,001;0,9;4,9
8200;21290;20141227;3,5;4,7;2,7;2;4,222;2584,7;313,8;89,7;0,2;0,3;8;0,972;0,694;1,9;1,8;1,4;5,7;0,009;0,036;0,036;0,4;9,9;0,327;0,001;0,3;4,8
8200;21290;20141228;0,8;0,1;-0,8;5,4;3,263;2494,6;113,2;88,3;0,4;0,3;0,5;0,982;0,604;1,9;0,2;1,1;1,6;0,007;0,011;0,011;0,4;1,3;0,332;0,001;-1,5;0,3
8200;21290;20141229;0,9;0;-3,5;3,7;2,371;2019,9;568,6;78,6;0,2;0,5;0,7;0,975;0,53;2;0;1,2;1;0,008;0,006;0,011;0,4;0;0,325;0,007;-6,1;-2
8200;21290;20141230;0,1;0;-0,6;3,8;3,215;2426;325,3;86,7;0,1;0,3;0;0,968;0,474;2;0,1;1,6;1,8;0,01;0,012;0,012;0,5;0,4;0,32;0,011;-2,6;0,3
8200;21290;20141231;0;0;-0,2;2,8;3,223;2357,6;632;84,2;0,2;0,7;-0,2;0,963;0,433;1,9;0,2;0,7;1,5;0,004;0,009;0,009;0,3;1,1;0,32;0,01;-0,9;1,7
7960;21050;20150101;0;0;-1,7;0,8;3,076;2643,5;561,9;89,7;0,4;0,7;-0,4;0,956;0,306;1,7;0,2;0,3;1,1;0,002;0,007;0,007;0,2;1,1;0,317;0,011;-2,5;1
7960;21050;20150102;0;1,2;-0,1;0,4;3,641;2643,9;257,8;93,1;0;0,2;1,2;0,95;0,266;1,6;0,2;0;0;0;0;0;0;0;0,316;0,011;-5,3;2,9
7960;21050;20150103;0;4,3;5,3;1,1;5,45;2934,2;202,8;95,6;-0,1;0,3;4,4;0,954;0,255;1,6;0,6;0;0;0;0;0;0;0;0,32;0,006;2,3;8,1
7960;21050;20150104;0;1,3;5,4;2;5,375;2752,9;290,8;93;0,4;0,2;0,9;0,959;0,261;1,7;0,2;0;0;0;0;0;0;0;0,328;0;3,8;7,4
7960;21050;20150105;0;0;-1;0,6;3,514;2648,7;473,5;97,1;0,5;0,5;-0,5;0,95;0,27;1,7;0;0;0;0;0;0;0;0;0,327;0;-1,2;0,1
7960;21050;20150106;0;0;-2,1;0,4;3,291;2651,6;362,9;98,4;0,2;0,4;-0,2;0,941;0,219;1,6;0;0;0;0;0;0;0;0;0,325;0,001;-3,7;0,7
7960;21050;20150107;0;0;2,6;0,7;4,591;2635,2;427;97,5;0,1;0,3;-0,1;0,934;0,136;1,6;0;0;0;0;0;0;0;0;0,323;0,002;-1,6;4,7
7960;21050;20150108;0;0,5;5,1;1,1;5,128;2600,4;285,8;91,5;0;0,2;0,5;0,927;0,067;1,6;0,1;0;0;0;0;0;0;0;0,323;0;1,4;8,1
7960;21050;20150109;0;0,2;6,5;1,4;5,641;2679,7;268,7;90,8;0;0,1;0,2;0,921;0,014;1,5;0;0;0;0;0;0;0;0;0,322;0;2,1;9,4
7960;21050;20150110;0;3,9;10,9;1,3;6,578;2783;633,7;79,3;0,6;1,1;3,3;0,915;-0,044;1,4;0,5;0;0;0;0;0;0;0;0,322;0;8,9;15,2
7960;21050;20150111;0;1,1;5,4;2;4,77;2550,6;540,1;82,5;0,8;0,5;0,3;0,923;-0,091;1,4;0,1;0;0;0;0;0;0;0;0,322;0;3,2;7,5
7960;21050;20150112;0;0,1;1,7;1,2;3,655;2427,3;605,3;83,3;0,5;0,6;-0,4;0,915;-0,167;1,4;0;0;0;0;0;0;0;0;0,321;0,001;-1,8;5,7
7960;21050;20150113;0;1;8,9;3,7;4,902;2452,9;711,6;66,9;0,7;1;0,3;0,907;-0,267;1,3;0,1;0;0;0;0;0;0;0;0,321;0;0,9;12,6
7960;21050;20150114;0;1,2;8,7;2,7;5,251;2598,1;539,4;73,3;0,7;1,3;0,5;0,906;-0,347;1,3;0,2;0;0;0;0;0;0;0;0,32;0;6,6;11,8
7960;21050;20150115;0;0,2;9,3;3,6;5,204;2282,9;276,3;69,9;-0,1;1,1;0,3;0,9;-0,396;1,2;0;0;0;0;0;0;0;0;0,319;0;5;11
7960;21050;20150116;0;44,9;7,4;2,5;5,684;2890,9;109,9;87,3;0,4;0,5;44,5;0,97;-0,355;2,5;7,3;0;0;0;0;0;0;0;0,319;0;4,3;10,4
7960;21050;20150117;0;1,7;2,9;0,9;4,256;2448,8;477,4;89;0,5;0,4;1,2;1,049;-0,227;2,5;0,3;0;0;0;0;0;0;0;0,341;0;2,6;5,5
7960;21050;20150118;0,2;1,5;0,4;0,2;3,743;2529,8;414,4;93,5;0,3;0,2;1,4;1,037;-0,111;2,8;0,2;0;0;0;0;0;0;0,2;0,339;0,002;-2,6;2,5
7960;21050;20150119;0,9;6,4;2,2;1,1;4,205;2695,7;151,6;92,5;0,3;0,2;7;1,039;0,031;3,1;1,1;0;0;0;0;0,001;0;0,3;0,339;0;0,7;3,8
7960;21050;20150120;0;0,7;1,9;1,2;4,281;2705;143,1;96,1;0,1;0,1;0,6;1,043;0,208;3,3;0,2;0;0,6;0;0,005;0,005;0;0,8;0,341;0;0,8;3,3
7960;21050;20150121;0,2;4,6;1,2;0,6;4,108;2823,7;109,7;96,7;0,3;0,2;4,5;1,036;0,383;3,3;0,7;0;0;0;0;0,001;0;0,2;0,339;0;0,5;1,8
7960;21050;20150122;0;0;2,1;1,5;4,226;2616,5;111,7;93,8;0,1;0,1;-0,1;1,029;0,578;3,3;0;0;0;0;0;0;0;0;0,339;0;1,6;2,5
7960;21050;20150123;0;0;1,4;3,8;3,754;2381,7;295,7;87,7;0,2;0,4;-0,2;1,015;0,763;3,1;0;0;0;0;0;0;0;0;0,337;0,001;0,6;1,9
7960;21050;20150124;1,9;0,2;0,8;3,4;3,526;2543;205,9;86;0,3;0,4;1,8;1,005;0,927;2,9;0,3;0,1;0;0,001;0;0,002;0,1;1,8;0,334;0,002;0,2;1,3
7960;21050;20150125;0,4;0;1,3;5,2;3,558;2199,9;480;83,6;0,4;0,6;0;0,995;1,069;2,7;0;0,1;0,1;0;0,001;0,001;0;0,1;0,333;0,001;0,4;2,3
7960;21050;20150126;4,2;7,2;0,8;1,7;3,858;2674;203,4;93,7;0,1;0,3;11,3;1,001;1,096;2,6;1,8;0,4;0,4;0,002;0,003;0,008;0,2;5,8;0,33;0,003;-0,1;2,4
7960;21050;20150127;0;0;2,2;2,8;3,985;2430,9;229,6;88;0,1;0,4;-0,1;1,015;1,027;2,7;0;0;0;0;0;0,001;0;0;0,337;0;0,5;3,8
7960;21050;20150128;0;3,6;2,5;2;4,009;2414,4;559,3;86,1;0,3;0,4;3,3;1,004;0,972;2,6;0,5;0;0;0;0;0;0;0;0,333;0,002;0,1;4
7960;21050;20150129;0;11,8;4,3;3,3;4,83;2857,6;157,4;91,3;0,4;0,5;11,4;1,033;0,979;3,1;1,9;0;0;0;0;0;0;0;0,335;0;3,6;5,4
7960;21050;20150130;1,2;1,1;2,8;2,4;3,724;2177,4;549,1;79;0,4;0,7;1,9;1,033;1,01;3;0,2;0,1;0;0,001;0;0;0,1;0,5;0,339;0,001;1,3;5,1
7960;21050;20150131;3,8;2,3;1,3;1,1;4,034;2601;158,4;94,4;0;0,2;6,1;1,032;1,071;3,2;1;0,4;0,7;0,002;0,005;0,006;0,2;4,5;0,337;0,001;0,7;3,1
7960;21050;20150201;2,7;0,7;1,5;1;3,816;2555,6;353,3;88,7;0,3;0,3;3,1;1,035;1,139;3,2;0,6;0,2;0,6;0,001;0,004;0,004;0,1;3,2;0,339;0;0,5;2,8
7960;21050;20150202;0;1,8;1,2;1,1;3,761;2472,7;299,5;88,6;0,3;0,4;1,5;1,034;1,217;3,3;0,3;0;0,2;0;0,002;0,003;0;0,4;0,339;0;0,5;4,2
7960;21050;20150203;0;0;-1,3;1,7;3,222;2274,6;577,7;91,3;0,3;0,2;-0,3;1,02;1,296;3,1;0;0;0;0;0;0;0;0;0,336;0,003;-2,5;-0,6
7960;21050;20150204;0;0;-0,6;4,4;2,938;2075,6;512,8;79,1;0,4;0,7;-0,4;1,006;1,367;2,8;0;0;0;0;0;0;0;0;0,33;0,006;-1,6;0,9
7960;21050;20150205;0;0;-1,6;6,5;2,593;2008,5;572,5;75,5;0,4;0,8;-0,4;0,992;1,413;2,6;0;0;0;0;0;0;0;0;0,324;0,009;-2,5;-1
7960;21050;20150206;0;0;-0,5;3,3;2,836;2044,2;842,7;76,1;0,4;0,7;-0,4;0,98;1,416;2,3;0;0;0;0;0;0;0;0;0,319;0,013;-1,5;0,1
7960;21050;20150207;0;0;-1,2;1,6;2,634;2073,9;961;74,3;0,5;0,8;-0,5;0,968;1,387;2,1;0;0;0;0;0;0;0;0;0,316;0,014;-3;0,8
7960;21050;20150208;0;0;-0,3;5,8;2,865;2006,6;1106,2;75,2;0,6;1;-0,6;0,957;1,226;1,9;0;0;0;0;0;0;0;0;0,314;0,015;-4,3;2,8
7960;21050;20150209;0;0;1,5;3,5;2,774;2032;913;65,3;0,5;1,3;-0,5;0,946;1,046;1,7;0;0;0;0;0;0;0;0;0,314;0,013;-1,8;5,3
7960;21050;20150210;0;0;-0,9;0,8;3,154;2504,5;927,2;86,9;0,7;0,9;-0,7;0,937;0,885;1,6;0;0;0;0;0;0;0;0;0,315;0,01;-1,5;0,5
7960;21050;20150211;0;0;0,3;0,6;3,129;2541,9;1146,9;79;0,9;1,4;-0,9;0,926;0,735;1,5;0;0;0;0;0;0;0;0;0,315;0,008;-4,5;6,5
7960;21050;20150212;0;0;3,2;0,9;3,475;2418,2;943,5;71,4;0,7;1,1;-0,7;0,916;0,588;1,4;0;0;0;0;0;0;0;0;0,319;0,003;-3,3;10,1
7960;21050;20150213;0;2,9;7,5;2,4;5,175;2403,6;710,1;78,3;0,4;0,7;2,5;0,91;0,45;1,4;0,4;0;0;0;0;0;0;0;0,32;0,001;2,7;10,7
7960;21050;20150214;0;6,4;7,2;3,6;5,399;2725,6;196,6;83,9;0,2;0,8;6,2;0,929;0,34;1,4;0,8;0;0;0;0;0;0;0;0,321;0;6,9;8
7960;21050;20150215;0;5;5,6;1;5,137;2806,2;436,1;88,7;0,6;0,7;4,4;0,942;0,251;1,4;0,7;0;0;0;0;0;0;0;0,324;0;4,9;7,7
7960;21050;20150216;0;0;2,9;1,2;4,477;2778,7;769,9;93,5;0,8;0,8;-0,8;0,937;0,188;1,4;0;0;0;0;0;0;0;0;0,325;0;2,3;3,1
7960;21050;20150217;0;0;3;2,9;4,263;2529,4;840,8;88,8;0,8;0,8;-0,8;0,927;0,135;1,4;0;0;0;0;0;0;0;0;0,324;0;2,7;3,4
7960;21050;20150218;0;0;2,6;1,3;3,851;2238,5;1320;82,6;1,1;1;-1,1;0,917;0,095;1,4;0;0;0;0;0;0;0;0;0,322;0;1,7;3,1
7960;21050;20150219;0;0;4,1;1,1;4,063;2378,4;1326,8;78,2;1,2;1,3;-1,2;0,906;0,059;1,4;0;0;0;0;0;0;0;0;0,32;0,001;-0,8;8,3
7960;21050;20150220;0;6,1;7,3;3,9;4,096;2318,3;1077;64,7;1,5;1,9;4,6;0,897;0,022;1,3;0,8;0;0;0;0;0;0;0;0,319;0;3,5;11,1
7960;21050;20150221;0;14,8;3,4;1,5;4,559;2817,2;384,1;91,7;0,8;0,6;14;0,939;0,038;1,4;2;0;0;0;0;0;0;0;0,321;0;1,4;5,4
7960;21050;20150222;0;0;2,1;2,8;3,593;2249,3;1250,7;79,8;1,4;1,3;-1,4;0,952;0,077;1,5;0;0;0;0;0;0;0;0;0,328;0;1,7;4,3
7960;21050;20150223;0;4,1;2,9;1,4;4,301;2600,4;291,7;88,7;0,3;0,2;3,8;0,953;0,128;1,5;0,6;0;0;0;0;0;0;0;0,325;0,001;-2,1;5,7
7960;21050;20150224;0;2,8;4,1;1,8;4,153;2432,8;1154,1;80;1,2;1,3;1,6;0,951;0,167;1,6;0,4;0;0;0;0;0;0;0;0,326;0,001;1,9;7,3
7960;21050;20150225;0;0;4,2;1,7;3,927;2236,1;1287,6;75,4;1,3;1,3;-1,3;0,945;0,202;1,6;0;0;0;0;0;0;0;0;0,327;0;1,3;8,1
7960;21050;20150226;0;11,7;3,7;0,8;4,079;2463,3;944,2;80,1;0,8;0,9;10,9;0,94;0,249;1,6;1,6;0;0;0;0;0;0;0;0,324;0,001;-1,4;7,5
7960;21050;20150227;0;4,4;3,9;2,8;4,417;2557,9;778,3;85,6;1;1;3,4;0,98;0,367;1,9;0,7;0;0;0;0;0;0;0;0,33;0;3,7;6
7960;21050;20150228;0;2,2;2,8;1,1;3,387;2139,9;934;72,2;0,6;0,8;1,6;0,972;0,504;1,8;0,3;0;0;0;0;0;0;0;0,329;0,002;-1,6;7
7960;21050;20150301;0;7,1;6,5;2,8;5,718;2840,2;659,4;92;0,8;0,8;6,3;0,982;0,688;2;1;0;0;0;0;0;0;0;0,33;0;3,4;8,9
7960;21050;20150302;0;1,2;9,5;2,1;5,862;2647,9;1019,9;78,2;1,4;1,7;-0,2;0,984;0,835;2,1;0,2;0;0;0;0;0;0;0;0,332;0;8,3;13,4
7960;21050;20150303;0;3,5;7,5;0,6;4,864;2526,4;969,8;74,6;1,1;1,1;2,4;0,973;0,903;2;0,5;0;0;0;0;0;0;0;0,331;0;3;12
7960;21050;20150304;0;0,7;4,7;3,2;4,253;2458,3;746,4;78,1;1,1;1,1;-0,4;0,972;0,915;2;0,1;0;0;0;0;0;0;0;0,33;0;3,7;7,1
7960;21050;20150305;0;0;4;5,9;3,405;2086,4;1448,9;66,6;1,9;2;-1,9;0,956;0,9;1,9;0;0;0;0;0;0;0;0;0,328;0,001;1,4;6,8
7960;21050;20150306;0;0;4,6;3,1;3,167;2142,7;1552,1;59,4;1,9;2,2;-1,9;0,94;0,881;1,8;0;0;0;0;0;0;0;0;0,325;0,002;0,5;9,5
7960;21050;20150307;0;0;3,5;0,6;3,513;2452,9;1232,1;70,7;1,4;1,4;-1,4;0,925;0,851;1,7;0;0;0;0;0;0;0;0;0,324;0;-2,9;9,3
7960;21050;20150308;0;0;4,9;0,5;3,826;2573,4;1330,2;70,2;1,6;1,8;-1,6;0,911;0,796;1,6;0;0;0;0;0;0;0;0;0,322;0;-1,6;11,4
7960;21050;20150309;0;0;6,8;0,5;4,355;2620,2;1485,1;69,9;1,9;2,1;-1,9;0,896;0,643;1,4;0;0;0;0;0;0;0;0;0,32;0;0,8;13,1
7960;21050;20150310;0;0;8,1;1,6;5,084;2567,6;1374,9;73,6;1,5;1,7;-1,5;0,883;0,496;1,3;0;0;0;0;0;0;0;0;0,317;0;0,7;14,2
7960;21050;20150311;0;0;9,2;2,1;5,718;2486,9;1175,2;77,3;1,3;1,6;-1,3;0,871;0,363;1,2;0;0;0;0;0;0;0;0;0,315;0;7,5;13,1
7960;21050;20150312;0;0;5,7;1,1;3,833;2348,6;1748;66,8;2;2;-2;0,858;0,251;1,1;0;0;0;0;0;0;0;0;0,314;0;0,2;10,4
7960;21050;20150313;0;1,4;5,6;0,9;3,925;2382,9;867,8;67,6;0,7;1;0,7;0,849;0,149;1;0,1;0;0;0;0;0;0;0;0,312;0;-1,8;11,2
7960;21050;20150314;0;0,1;6,4;0,9;5,098;2613,6;829,2;83,4;0,8;0,9;-0,7;0,847;0,047;1;0;0;0;0;0;0;0;0;0,311;0;5,3;7,9
7960;21050;20150315;0;0;5,4;1,3;4,235;2306,1;1107,3;74,7;0,9;0,9;-0,9;0,839;-0,036;0,9;0;0;0;0;0;0;0;0;0,31;0;-0,1;8,4
7960;21050;20150316;0;0;7,3;1,1;4,513;2337,3;1300,8;70,1;1,2;1,5;-1,2;0,83;-0,093;0,8;0;0;0;0;0;0;0;0;0,309;0;2,3;12,4
7960;21050;20150317;0;0;8,7;0,5;4,782;2528,1;934,5;68,3;0,8;1,2;-0,8;0,823;-0,138;0,8;0;0;0;0;0;0;0;0;0,308;0;2,8;14,5
7960;21050;20150318;0;0;10,6;0,5;5,297;2576,3;1310,3;66,3;1,5;1,9;-1,5;0,814;-0,184;0,8;0;0;0;0;0;0;0;0;0,307;0;4,3;17,3
7960;21050;20150319;0;0;9,8;2,2;5,431;2588,8;1524,5;71,2;1,8;2,3;-1,8;0,803;-0,236;0,7;0;0;0;0;0;0;0;0;0,305;0;4,9;15
7960;21050;20150320;0;0;8,7;0,8;6,094;2831,3;820,3;85,4;0,7;1,1;-0,7;0,795;-0,296;0,7;0;0;0;0;0;0;0;0;0,304;0;5,7;11,7
7960;21050;20150321;0;4,8;7,7;2,9;5,885;2842,1;395,9;88;0,9;0,7;3,9;0,801;-0,342;0,6;0,4;0;0;0;0;0;0;0;0,303;0;6,5;9,4
7960;21050;20150322;0;0,1;5,8;2;4,771;2497,9;737,6;81,3;0,8;0,9;-0,7;0,802;-0,379;0,6;0;0;0;0;0;0;0;0;0,304;0;3,2;8,9
7960;21050;20150323;0;0;7,1;0,8;4,885;2614,9;1587,6;77;1,7;1,9;-1,7;0,793;-0,422;0,6;0;0;0;0;0;0;0;0;0,304;0;0,1;12,8
7960;21050;20150324;0;12,4;10,4;0,7;6,094;2624,5;1118,9;76,6;1,3;1,4;11,1;0,793;-0,479;0,6;1,3;0;0;0;0;0;0;0;0,302;0;4,2;15,4
7960;21050;20150325;0;5;4,7;3,6;4,81;2821,1;460,7;88,6;1,3;0,5;3,7;0,841;-0,423;0,6;0,5;0;0;0;0;0;0;0;0,308;0;2,8;4,7
7960;21050;20150326;0;0,4;7,2;1,7;4,575;2391,8;1179,3;71,8;1,4;1,5;-1;0,838;-0,35;0,6;0;0;0;0;0;0;0;0;0,31;0;4,3;10,3
7960;21050;20150327;0;0;7,3;1,9;4,558;2269,9;1875,1;70,6;2,3;2,4;-2,3;0,826;-0,279;0,6;0;0;0;0;0;0;0;0;0,309;0;6,2;11,1
7960;21050;20150328;0;0,9;6,5;0,6;4,963;2617,3;1115,3;79,9;1,1;1,2;-0,2;0,818;-0,214;0,6;0,1;0;0;0;0;0;0;0;0,307;0;0,4;11,1
7960;21050;20150329;0;17,1;9,8;2,6;6,948;3016;467,8;90;0,8;0,7;16,3;0,849;-0,096;0,6;2;0;0;0;0;0;0;0;0,306;0;6,9;10,9
7960;21050;20150330;0;4,5;11,6;1,6;7,734;3036,2;558,2;88,9;0,8;0,9;3,7;0,888;0,051;0,8;0,6;0;0;0;0;0;0;0;0,315;0;9,8;13,7
7960;21050;20150331;0;0,3;11,8;2,2;6,507;2595,6;1546,7;73,6;2,2;2,5;-1,9;0,88;0,137;0,8;0;0;0;0;0;0;0;0;0,317;0;11,1;15,4
7960;21050;20150401;0;0,1;7,5;1,4;4,471;2300,3;1646,4;68,3;2;2,1;-1,9;0,868;0,204;0,8;0;0;0;0;0;0;0;0;0,315;0;5,6;10,6
7960;21050;20150402;0;2,4;6,8;0,9;5,436;2734,2;893,2;86,1;1,1;1,1;1,3;0,863;0,281;0,8;0,3;0;0;0;0;0;0;0;0,313;0;5,1;7,8
7960;21050;20150403;0;12,7;9,2;1,3;6,252;2758,9;1351;84,9;1,8;1,7;10,9;0,868;0,356;0,8;1,6;0;0;0;0;0;0;0;0,314;0;5,2;12,7
7960;21050;20150404;0;8,1;7,4;2,3;5,851;2811,5;329,4;89;0,6;0,5;7,5;0,925;0,429;1,3;1,1;0;0;0;0;0;0;0;0,319;0;6,9;9,2
7960;21050;20150405;0;0;6,1;5,8;3,684;2171,4;2060,6;63;3,1;2,9;-3,1;0,914;0,488;1;0;0;0;0;0;0;0;0;0,323;0;2,5;9,9
7960;21050;20150406;0;0;6,5;4,4;3,033;2046,3;2444,1;50,5;3,5;3,5;-3,5;0,895;0,549;1;0;0;0;0;0;0;0;0;0,319;0,001;0,9;11,3
7960;21050;20150407;0;0;7,3;2;3,141;2090,3;2364,7;49,7;2,9;3,3;-2,9;0,877;0,606;1;0;0;0;0;0;0;0;0;0,316;0,001;1,6;13,2
7960;21050;20150408;0;0;7,5;0,8;3,578;2284,4;2287,8;55,7;2,8;3;-2,8;0,86;0,626;1;0;0;0;0;0;0;0;0;0,314;0;0,1;14,2
7960;21050;20150409;0;0;12,2;2,4;4,282;2502,5;2399,3;50,1;3,6;4,3;-3,6;0,841;0,6;1;0;0;0;0;0;0;0;0;0,312;0;3,3;19,4
7960;21050;20150410;0;0,2;14;3,3;3,877;2373,4;2222,4;39,9;3,6;5;-3,4;0,821;0,552;0,9;0;0;0;0;0;0;0;0;0,309;0;9;19,3
7960;21050;20150411;0;0,2;12,8;1,6;5,315;2595,9;1092,9;57,2;1,3;2,3;-1,1;0,809;0,484;0,8;0;0;0;0;0;0;0;0;0,306;0;9,8;16,7
7960;21050;20150412;0;0;13,2;1;6,192;2654,2;2052,5;66;2,7;3,2;-2,7;0,796;0,398;0,8;0;0;0;0;0;0;0;0;0,305;0;6,6;19,6
7960;21050;20150413;0;0;14,3;2,1;6,199;2663,1;2111,1;61,4;3;3,9;-3;0,78;0,304;0,7;0;0;0;0;0;0;0;0;0,302;0;8;21,4
7960;21050;20150414;0;0;14,9;1,5;5,497;2611,8;2330,5;53,7;3,4;4,4;-3,4;0,763;0,194;0,7;0;0;0;0;0;0;0;0;0,3;0;7,4;23,1
