LAMBX;LAMBY;DATE;PRENEI;PRELIQ;T;FF;Q;DLI;SSI;HU;EVAP;ETP;PE;SWI;SSWI_10J;DRAINC;RUNC;RESR_NEIGE;RESR_NEIGE6;HTEURNEIGE;HTEURNEIGE6;HTEURNEIGEX;SNOW_FRAC;ECOULEMENT;WG_RACINE;WGI_RACINE;TINF_H;TSUP_H
804000;2105000;20211128;15,6;0,6;1;1,3;3,813;2825,2;136,1;91,4;0,2;0,4;16;0,867;-0,399;0,6;1,4;1,1;0,6;0,008;0,004;0,011;0,5;14;0,315;0;0,6;2
804000;2105000;20211129;0,4;0,5;1;1,4;3,507;2324,9;579,5;83,8;0,5;0,5;0,4;0,903;-0,4;0,8;1;0,3;2,5;0,002;0,017;0,017;0,1;3,1;0,323;0;0,6;2,3
804000;2105000;20211130;0;0;1,2;1;3,532;2290,8;529,8;83,2;0,2;0,3;-0,2;0,9;-0,404;0,7;0;0;0;0;0;0;0;0;0,318;0,006;-2,2;3,5
804000;2105000;20211201;0;8,2;3,8;2,2;4,517;2599,7;203,4;88;0;0,4;8,2;0,909;-0,395;0,8;0,7;0;0;0;0;0;0;0;0,321;0,003;2,2;5,2
804000;2105000;20211202;0;4;2,5;1,6;4,217;2768,4;257,8;89,9;0,8;0,4;3,2;0,933;-0,379;1;0,9;0;0;0;0;0;0;0;0,327;0;1,2;4,2
804000;2105000;20211203;0;9,7;1,4;1,7;3,544;2417,3;465,5;82,9;0,4;0,5;9,3;0,936;-0,358;1;0,3;0;0;0;0;0;0;0;0,328;0,001;-1,8;5,1
804000;2105000;20211204;0;10,7;5,5;2,2;5,302;2909,3;248,7;91,9;0,5;0,4;10,2;0,986;-0,288;1,5;2,7;0;0;0;0;0;0;0;0,333;0;2,1;7,7
804000;2105000;20211205;0;8,9;3;1,1;4,363;2739,5;137,1;90,3;0,4;0,3;8,5;1,005;-0,165;1,5;1,2;0;0;0;0;0;0;0;0,338;0;2,7;4,4
804000;2105000;20211206;0;2,1;2,2;1,1;4,133;2478;664;90,5;0,6;0,5;1,5;1,015;-0,026;1,8;0,5;0;0;0;0;0;0;0;0,341;0;0,7;4,2
804000;2105000;20211207;0;17,6;4,8;2;4,83;2476,8;501,6;88,1;0,3;0,3;17,3;1,024;0,142;2,1;1,1;0;0;0;0;0;0;0;0,341;0;1,9;7,1
804000;2105000;20211208;0;5,5;4,1;1;4,811;2744;303,7;92,3;0,4;0,3;5,1;1,07;0,32;2,7;2,7;0;0;0;0;0;0;0;0,349;0;3,2;4,5
804000;2105000;20211209;2,4;2,8;2,6;1;4,096;2318,7;581,4;87,6;0,5;0,3;4,7;1,07;0,467;3,1;0,4;0,2;0;0,001;0;0;0,1;2,4;0,35;0;0,6;5,5
804000;2105000;20211210;0;8,4;2,9;1,7;4,161;2484,4;282,3;87,1;0,2;0,4;8,2;1,096;0,646;3,6;2,3;0,1;1,5;0,001;0,01;0,013;0,1;4,1;0,348;0,001;0,4;5,7
804000;2105000;20211211;0;0;1,9;1,9;3,78;2337,7;415;84,7;0,3;0,6;-0,3;1,082;0,831;3,9;0;0;0;0;0;0;0;0;0,35;0,002;0,8;4,8
804000;2105000;20211212;0;0,1;0;0,6;3,608;2522,1;542,9;92,6;0,3;0,4;-0,2;1,063;1,005;3,9;0;0;0;0;0;0;0;0;0,347;0,003;-3,1;2,4
804000;2105000;20211213;0;0;1,4;0,5;4,173;2795,7;675,5;96,8;0,6;0,8;-0,6;1,045;1,176;3,6;0;0;0;0;0;0;0;0;0,346;0;-0,5;2,9
804000;2105000;20211214;0;0,2;1,2;0,4;4,179;2872,4;379,7;98,8;0,4;0,5;-0,2;1,028;1,255;3,2;0;0;0;0;0;0;0;0;0,344;0;0,6;1,8
804000;2105000;20211215;0;0,5;0,5;1,3;4,001;2635,9;433,9;99;0,4;0,3;0,1;1,015;1,3;2,9;0,1;0;0;0;0;0;0;0;0,342;0;-0,6;1,5
804000;2105000;20211216;0;0,2;2,2;1;4,443;2875,4;330,7;97,1;0,3;0,5;-0,1;1,002;1,317;2,7;0;0;0;0;0;0;0;0;0,34;0;1,2;3
804000;2105000;20211217;0;0,1;2,3;0,5;4,152;2577,3;713,7;90,4;0,8;0,8;-0,7;0,989;1,324;2,4;0;0;0;0;0;0;0;0;0,338;0;1,2;6
804000;2105000;20211218;0;0;0,9;0,5;3,968;2642,3;624,5;95,8;0,5;0,5;-0,5;0,977;1,271;2,2;0;0;0;0;0;0;0;0;0,336;0;-1,3;1,6
804000;2105000;20211219;0;0;-0,5;1,2;3,678;2680,6;437,6;98,3;0,3;0,4;-0,3;0,966;1,192;2;0;0;0;0;0;0;0;0;0,334;0;-1,3;-0,3
804000;2105000;20211220;0;0;-0,2;1;3,641;2618,4;338,3;95,2;0,2;0,3;-0,2;0,956;1,01;1,9;0;0;0;0;0;0;0;0;0,332;0,001;-1,2;0,2
804000;2105000;20211221;0;0;0,1;1,4;3,392;2256,3;780,3;86,8;0,5;0,6;-0,5;0,946;0,803;1,7;0;0;0;0;0;0;0;0;0,33;0,002;-1;2,4
804000;2105000;20211222;0;0,1;-0,8;1,1;3,461;2724,4;461,2;94;0,3;0,8;-0,2;0,937;0,61;1,6;0;0;0;0;0;0;0;0;0,328;0,002;-2,3;4,2
804000;2105000;20211223;0;0;6,6;2,4;4,711;2521,8;459,8;76;0,3;0,4;-0,3;0,929;0,439;1,5;0;0;0;0;0;0;0;0;0,328;0;-1,1;9,5
804000;2105000;20211224;0;0,4;7,8;1,9;5,676;2606,9;154;83,8;-0,1;0,7;0,5;0,923;0,275;1,4;0;0;0;0;0;0;0;0;0,327;0;6,1;10,6
804000;2105000;20211225;0;1,1;8,7;0,5;6,608;2814,5;278,8;92,3;0,1;0,3;1;0,919;0,109;1,3;0,1;0;0;0;0;0;0;0;0,327;0;7,3;11,1
804000;2105000;20211226;0;1,3;7,5;0,8;6,364;2865,8;230,2;96,3;0,1;0,2;1,2;0,921;-0,063;1,3;0,3;0;0;0;0;0;0;0;0,327;0;6,5;9,4
804000;2105000;20211227;0;24,1;7,7;2;6,279;2847,2;108,3;93,6;0,1;0,1;24;0,955;-0,155;1,3;1,7;0;0;0;0;0;0;0;0,326;0;5,4;9,1
804000;2105000;20211228;0;27,8;9,6;2,5;6,739;2992,1;455,2;88,8;0,6;0,9;27,2;1,037;-0,084;1,9;4,9;0;0;0;0;0;0;0;0,339;0;8,2;11,6
804000;2105000;20211229;0;14,7;10,6;1,5;7,868;3207;175,8;96,1;0,2;0,4;14,5;1,113;0,106;2,8;4,3;0;0;0;0;0;0;0;0,352;0;8,8;12,1
804000;2105000;20211230;0;0,2;10,8;0,5;7,747;2984,3;640,7;93,4;0,8;0,8;-0,6;1,121;0,301;4;0,8;0;0;0;0;0;0;0;0,358;0;8,7;14,3
804000;2105000;20211231;0;0,4;7,5;0,9;6,528;3068,5;364,5;98,2;0,6;0,7;-0,2;1,099;0,484;4,7;0;0;0;0;0;0;0;0;0,355;0;5,9;11,4
804000;2105000;20120101;0;1,8;9,4;1,8;7,21;2919,3;293,4;95,7;0,1;0,2;1,7;1,029;-0,02;2,2;0,3;0;0;0;0;0;0;0;0,343;0;7,7;10,8
804000;2105000;20120102;0;9,3;7,5;2;5,944;3008,3;133,3;88,5;0,7;0,5;8,6;1,042;0,071;2,6;1,5;0;0;0;0;0;0;0;0,342;0;5,2;10,3
804000;2105000;20120103;0;5,2;4,6;2,2;4,314;2381,6;494,8;80,5;0,5;0,5;4,7;1,042;0,175;2,8;0,8;0;0;0;0;0;0;0;0,345;0;0,3;7,4
804000;2105000;20120104;0;2,9;4,9;2,3;4,657;2618,4;328,5;84,2;0,7;0,4;2,2;1,05;0,313;3;0,4;0;0;0;0;0;0;0;0,346;0;2,7;6
804000;2105000;20120105;0;16,4;5,6;3,7;4,94;2755,7;107,7;85,1;0,3;0,6;16,1;1,079;0,535;3,4;2,9;0;0;0;0;0;0;0;0,345;0;2,7;8,3
804000;2105000;20120106;0;0;2,9;3,3;3,76;2394,1;554,6;78,7;0,8;1;-0,8;1,08;0,793;3,7;0;0;0;0;0;0;0;0;0,352;0;1,5;6
804000;2105000;20120107;0;5,9;1,5;1,6;4,139;2721,7;160,8;94,3;0,2;0,2;5,7;1,073;1,042;3,7;1;0;0;0;0;0;0;0;0,347;0,002;-1,9;4
804000;2105000;20120108;0;0,8;4,7;1,1;4,905;2550,7;378,5;90,2;0,2;0,4;0,6;1,067;1,191;3,7;0,1;0;0;0;0;0;0;0;0,35;0;3,1;7,6
804000;2105000;20120109;0;0;4,4;2,3;4,697;2284,6;587,6;88,7;0,3;0,5;-0,3;1,052;1,238;3,5;0;0;0;0;0;0;0;0;0,347;0;1,9;8,1
804000;2105000;20120110;0;0;4,7;2,1;4,939;2493;519,3;91;0,3;0,5;-0,3;1,036;1,232;3,3;0;0;0;0;0;0;0;0;0,344;0,001;1,5;9,5
804000;2105000;20120111;0;0;4,3;1,1;4,873;2919,8;353,6;91,9;0,5;0,7;-0,5;1,02;1,223;3;0;0;0;0;0;0;0;0;0,343;0;3,8;5,9
804000;2105000;20120112;0;0;3,1;0,8;4,384;2849,6;346,4;89,9;0,5;0,6;-0,5;1,005;1,22;2,7;0;0;0;0;0;0;0;0;0,34;0;2,6;3,9
804000;2105000;20120113;0;0,3;2,3;2,6;4,19;2540,2;179,8;91;0,2;0,4;0,1;0,993;1,2;2,4;0;0;0;0;0;0;0;0;0,338;0;1,9;3,8
804000;2105000;20120114;0;0;-1,5;1,2;3,158;2488,8;351,3;90,3;0,4;0,3;-0,4;0,981;1,135;2,2;0;0;0;0;0;0;0;0;0,336;0,001;-2;-0,2
804000;2105000;20120115;0;0;-4,2;0,6;2,787;2509,4;285,5;97,2;0,2;0,2;-0,2;0,971;0,972;2;0;0;0;0;0;0;0;0;0,33;0,004;-6,6;-2,1
804000;2105000;20120116;0;0;-3,6;0,2;2,927;2502,8;244,5;98,2;0,1;0,2;-0,1;0,962;0,78;1,9;0;0;0;0;0;0;0;0;0,325;0,009;-4,6;-2,1
804000;2105000;20120117;0;0;-3,3;0,3;2,995;2566,8;276;98,3;0,1;0,2;-0,1;0,953;0,571;1,7;0;0;0;0;0;0;0;0;0,321;0,011;-4,2;-1,9
804000;2105000;20120118;0;0,8;-2,9;0,5;3,13;2773,6;265,7;99,3;0,1;0,4;0,7;0,946;0,322;1,6;0,1;0;0;0;0;0;0;0;0,319;0,012;-4,4;-0,4
804000;2105000;20120119;0;6;2,6;1,1;4,671;2899;187,3;98,3;-0,1;0,3;6,1;0,951;0,11;1,4;0,9;0;0;0;0;0;0;0;0,32;0,011;-1,8;6,3
804000;2105000;20120120;0;12,2;5,4;1,1;5,257;2988,2;131,2;91,6;0,1;0,4;12,1;0,984;0,002;1,6;1,9;0;0;0;0;0;0;0;0,331;0,001;4,5;6,2
804000;2105000;20120121;0;5,7;6;1,6;5,557;2989,9;147,2;92,9;0,2;0,4;5,5;1,005;-0,03;1,7;0,9;0;0;0;0;0;0;0;0,338;0;4,5;7,6
804000;2105000;20120122;0;2,6;7,4;0,6;5,991;2917,9;249,6;91,4;0,3;0,4;2,3;1,015;-0,007;2;0,4;0;0;0;0;0;0;0;0,34;0;6,8;8,9
804000;2105000;20120123;0;0,1;6,1;0,4;5,19;2426,3;525,3;87;0,3;0,4;-0,2;1,007;0,031;2,1;0;0;0;0;0;0;0;0;0,34;0;4,3;9,3
804000;2105000;20120124;0;7,7;5;0,5;5,182;2821,9;135,5;93,3;0,2;0,2;7,5;1,012;0,086;2,2;1,2;0;0;0;0;0;0;0;0,339;0;4,8;5,7
804000;2105000;20120125;0;0,8;5,6;0,7;5,659;2874,9;193,8;97,7;0,2;0,2;0,6;1,017;0,154;2,3;0,1;0;0;0;0;0;0;0;0,341;0;4;6,7
804000;2105000;20120126;0;2,3;7,1;1;5,825;2934,9;354,3;91,1;0,5;0,6;1,8;1,008;0,223;2,3;0,3;0;0;0;0;0;0;0;0,34;0;5,4;9,7
804000;2105000;20120127;0;0,7;4,9;1,5;5,085;2717,3;165,8;91,8;0,3;0,2;0,4;1,005;0,3;2,3;0,1;0;0;0;0;0;0;0;0,34;0;4,5;5,9
804000;2105000;20120128;0;0;2,9;1,7;4,274;2218;579,8;89;0,2;0,4;-0,2;0,994;0,368;2,2;0;0;0;0;0;0;0;0;0,338;0;0;6,9
804000;2105000;20120129;0;0;1,5;5;3,785;2296,6;125,2;86,9;0,1;0,5;-0,1;0,984;0,426;2,1;0;0;0;0;0;0;0;0;0,336;0,001;1,4;1,8
804000;2105000;20120130;3,4;0,1;0;2,4;3,494;2456,9;195,7;89,6;0,2;0,3;3,3;0,975;0,443;2;0;0,5;0;0,004;0;0,004;0,2;0,2;0,332;0,003;0,1;0,3
804000;2105000;20120131;2,9;0,1;-0,9;2,8;3,366;2576,3;140,9;92,3;0,1;0,2;2,9;0,968;0,434;1,9;0,1;4,8;3,2;0,035;0,026;0,037;0,9;0,8;0,331;0,003;-1,2;-0,3
804000;2105000;20120201;0,2;0;-2,7;4,4;2,625;2394,3;299,6;82,3;0,1;0,6;0,1;0,961;0,403;1,8;0;5,3;5,3;0,037;0,037;0,037;0,9;0;0,33;0,004;-3,2;-1,5
804000;2105000;20120202;0;0;-5,6;4,3;1,963;2120,4;146;76,6;0;0,5;0;0,953;0,381;1,7;0;5,4;5,4;0,037;0,037;0,037;0,9;0;0,326;0,006;-5,9;-5,3
804000;2105000;20120203;0;0;-7,4;6,1;1,394;1717,9;896,4;62,9;0,1;1;-0,1;0,946;0,347;1,5;0;5,4;5,4;0,034;0,036;0,036;0,8;0;0,32;0,011;-8,6;-5,2
804000;2105000;20120204;0;0;-8,4;6;1,138;1467,2;1180,5;55,7;0,1;1;-0,1;0,939;0,291;1,4;0;5,3;5,4;0,031;0,033;0,033;0,8;0;0,314;0,016;-10,5;-6,3
804000;2105000;20120205;0;0;-10,1;0,9;1,253;1597,6;893,7;70,7;0;0,4;0;0,933;0,225;1,3;0;5,3;5,3;0,031;0,031;0,031;0,8;0;0,307;0,022;-15,1;-3,7
804000;2105000;20120206;0;0;-8,5;3,8;1,299;1605,8;1130,6;65,2;0,1;0,9;-0,1;0,928;0,135;1,2;0;5,2;5,3;0,03;0,031;0,031;0,8;0;0,301;0,027;-12,6;-3
804000;2105000;20120207;0;0;-9,2;6,2;1,207;1528,4;1028,7;62,8;0,2;0,9;-0,2;0,922;0,048;1,1;0;5,1;5,2;0,028;0,03;0,03;0,8;0;0,296;0,031;-11,8;-5,5
804000;2105000;20120208;0;0;-8,8;1,8;1,417;1908,8;886;71,9;0,1;0,7;-0,1;0,918;-0,033;1;0;5;5,1;0,027;0,028;0,028;0,8;0;0,291;0,035;-12,4;-4
804000;2105000;20120209;0;0;-7,4;2,8;1,644;1794,7;998,9;73,9;0;0,5;0;0,913;-0,116;1;0;4,9;5;0,027;0,027;0,027;0,8;0;0,288;0,038;-13;-4,1
804000;2105000;20120210;0;0;-5,8;6,4;1,591;1585,3;1275,3;63,9;0,2;1,3;-0,2;0,909;-0,194;0,9;0;4,8;4,9;0,025;0,027;0,027;0,8;0;0,284;0,041;-8,1;-1,2
804000;2105000;20120211;0;0;-8,4;4;1,36;1601,7;1040,9;66,6;0,1;0,8;-0,1;0,905;-0,277;0,8;0;4,6;4,7;0,024;0,025;0,025;0,8;0;0,281;0,044;-11;-4,7
804000;2105000;20120212;0;0;-7,7;3,3;1,377;1609,9;1303,9;64,7;0,1;0,9;-0,1;0,901;-0,353;0,8;0;4,5;4,6;0,024;0,024;0,024;0,8;0;0,277;0,047;-12;-2,7
804000;2105000;20120213;1,2;0;-6;1,7;1,757;2021,3;452,6;69;0;0,4;1,2;0,898;-0,422;0,7;0;4,8;4,5;0,026;0,023;0,027;0,8;0;0,274;0,05;-12,2;-2,2
804000;2105000;20120214;2,5;0,1;-0,8;1,2;3,296;2389,3;778,2;89,7;0;0,6;2,6;0,896;-0,476;0,7;0,3;5,7;5,8;0,035;0,035;0,036;0,8;0,8;0,272;0,051;-4,3;2,8
804000;2105000;20120215;0,6;3,8;1,7;1,6;4,113;2814,3;151,6;93,4;0;0,3;4,4;0,902;-0,499;0,7;1,5;7,3;7,6;0,038;0,048;0,053;0,8;5,3;0,273;0,05;0,1;2,9
804000;2105000;20120216;0;0,5;3,4;3,3;4,355;2655,9;222,9;87,8;-0,1;0,7;0,6;0,919;-0,486;0,6;1,7;3,5;6;0,014;0,025;0,03;0,7;3,8;0,279;0,047;2,7;6,1
804000;2105000;20120217;0;0;2,9;1,4;4,078;2480,2;755,8;85,6;0,1;0,9;-0,1;0,92;-0,464;0,6;1,8;0,9;2,7;0,003;0,011;0,011;0,2;2,5;0,279;0,047;0,6;7,4
804000;2105000;20120218;0;0;1,9;0,5;3,77;2480,1;843,4;84,7;0,3;0,8;-0,3;0,918;-0,44;0,6;0,1;0,1;0,2;0;0,001;0,001;0;0,2;0,285;0,042;-1,1;5,9
804000;2105000;20120219;0;2,9;1,7;1,8;3,774;2464,6;249,8;85,1;0,2;0,4;2,7;0,922;-0,404;0,5;0,5;0;0;0;0;0;0;0;0,291;0,035;0,9;3,2
804000;2105000;20120220;0;0;0,2;4;2,875;1860,1;1406,3;74,2;1,1;1,3;-1,1;0,919;-0,375;0,5;0;0;0;0;0;0;0;0;0,289;0,038;-2,8;5
804000;2105000;20120221;0;0;-1,5;1;2,643;1977,9;1391,1;77,4;0,8;1;-0,8;0,913;-0,351;0,5;0;0;0;0;0;0;0;0;0,287;0,039;-6,1;4,6
804000;2105000;20120222;0;0;-1;0,5;2,793;2115,1;1398,2;77,4;0,8;1,1;-0,8;0,907;-0,331;0,5;0;0;0;0;0;0;0;0;0,287;0,038;-5,6;4,2
804000;2105000;20120223;0;0,8;2,2;0,8;3,737;2501,6;675,9;81,4;0,2;0,7;0,6;0,904;-0,312;0,5;0,1;0;0;0;0;0;0;0;0,29;0,034;-3,1;6,8
804000;2105000;20120224;0;0,5;5,2;1;5,43;2975,9;204,1;96,4;0;0,4;0,5;0,905;-0,288;0,5;0,1;0;0;0;0;0;0;0;0,3;0,025;3,5;6,4
804000;2105000;20120225;0;0,1;6,6;2,1;5,793;2897,7;465,3;93,5;0,3;0,6;-0,2;0,903;-0,269;0,5;0;0;0;0;0;0;0;0;0,307;0,017;5,3;7,7
804000;2105000;20120226;0;0;5,5;4,3;4,62;2406,3;1185;80;1,4;1,5;-1,4;0,896;-0,273;0,5;0;0;0;0;0;0;0;0;0,313;0,011;5,6;7,2
804000;2105000;20120227;0;0;3;2;3,604;2175,4;1070,1;76,9;0,7;1,1;-0,7;0,89;-0,289;0,5;0;0;0;0;0;0;0;0;0,312;0,01;-2,4;9,7
804000;2105000;20120228;0;0;4,1;0,8;3,991;2291,1;1157,8;78,2;0,8;1,1;-0,8;0,884;-0,315;0,5;0;0;0;0;0;0;0;0;0,315;0,007;-2,2;11
804000;2105000;20120229;0;0;4,7;0,4;4,695;2600,4;1335,9;86,9;1,3;1,5;-1,3;0,877;-0,369;0,6;0;0;0;0;0;0;0;0;0,319;0,002;0,1;10,9
804000;2105000;20120301;0;0;7;0,4;5,131;2694,9;1533,6;82,1;1,7;2,1;-1,7;0,867;-0,396;0,6;0;0;0;0;0;0;0;0;0,319;0,001;0,3;15,9
804000;2105000;20120302;0;0;10,4;1,6;4,818;2554,5;1586,2;64,8;2;2,6;-2;0,856;-0,452;0,6;0;0;0;0;0;0;0;0;0,318;0;2,1;18,9
804000;2105000;20120303;0;0;10,2;1,7;4,722;2463;1323,2;61;1,5;2,4;-1,5;0,845;-0,528;0,7;0;0;0;0;0;0;0;0;0,317;0;5,3;17,3
804000;2105000;20120304;0;6,2;8,7;1,7;5,88;2692,2;869;82,8;1,2;1,3;5;0,844;-0,591;0,7;0,7;0;0;0;0;0;0;0;0,315;0;6,2;13,5
804000;2105000;20120305;0;1,1;4;2,3;3,783;2465,4;1150,2;73,7;1,5;1,6;-0,4;0,853;-0,647;0,7;0,1;0;0;0;0;0;0;0;0,317;0;2,1;7,2
804000;2105000;20120306;0;0;3,7;2,9;4,221;2434,4;1099,9;83,7;1,1;1,3;-1,1;0,848;-0,702;0,6;0;0;0;0;0;0;0;0;0,317;0;1,9;7,2
804000;2105000;20120307;0;9,6;3,9;0,6;4,262;2499,6;1068,4;83,4;1;1;8,6;0,849;-0,739;0,6;1,1;0;0;0;0;0;0;0;0,315;0;0,7;6,3
804000;2105000;20120308;0;0,5;5,2;3,6;4,223;2598,7;850,1;75,9;1,4;1,6;-0,9;0,871;-0,743;0,7;0,1;0;0;0;0;0;0;0;0,32;0;3,7;8,5
804000;2105000;20120309;0;0;4,3;4,3;3,234;2048,5;1769,6;63,8;2,2;2,5;-2,2;0,86;-0,744;0,7;0;0;0;0;0;0;0;0;0,318;0,001;-0,4;11,1
804000;2105000;20120310;0;0;5,5;3,8;3,552;2142,5;1572,2;64,6;1,8;2,2;-1,8;0,848;-0,738;0,7;0;0;0;0;0;0;0;0;0,316;0,002;-1,6;12,6
804000;2105000;20120311;0;0;8,2;5,1;4,56;2294,6;1151,2;68;1,6;2,4;-1,6;0,838;-0,729;0,7;0;0;0;0;0;0;0;0;0,315;0;3,8;15
804000;2105000;20120312;0;0;9;3,7;4,826;2341,9;1469,8;68,4;1,7;2,2;-1,7;0,827;-0,719;0,7;0;0;0;0;0;0;0;0;0,314;0;2,2;15,4
804000;2105000;20120313;0;0;9,1;1,1;5,208;2519,2;1795,7;72,8;2;2,4;-2;0,816;-0,716;0,6;0;0;0;0;0;0;0;0;0,312;0;2,6;16
804000;2105000;20120314;0;0;8,1;0,7;5,09;2490,6;1534,9;75,9;1,6;1,8;-1,6;0,805;-0,723;0,6;0;0;0;0;0;0;0;0;0,311;0;1,3;15,4
804000;2105000;20120315;0;0;10;0,5;4,956;2531,6;1713;67,6;2;2,4;-2;0,794;-0,757;0,6;0;0;0;0;0;0;0;0;0,309;0;1,3;19,4
804000;2105000;20120316;0;0;12,2;3,3;4,981;2490,4;1906;59,1;2,8;3,7;-2,8;0,78;-0,793;0,6;0;0;0;0;0;0;0;0;0,307;0;5,2;19,9
804000;2105000;20120317;0;8,1;12,5;3,7;4,962;2315,6;1253,2;55,4;1,6;3;6,5;0,773;-0,841;0,5;0,8;0;0;0;0;0;0;0;0,305;0;7,3;19
804000;2105000;20120318;0;14,8;6,8;1,7;5,758;3058,4;266,4;91,3;1;0,7;13,8;0,828;-0,861;0,5;1,7;0;0;0;0;0;0;0;0,309;0;5,1;8,9
804000;2105000;20120319;0;2;6,2;1,7;4,956;2617,8;806;83,3;1;1,1;1;0,848;-0,853;0,5;0,2;0;0;0;0;0;0;0;0,316;0;2,9;10,6
804000;2105000;20120320;0;0;7,4;1,1;4,9;2519,5;1501,5;76,1;1,8;1,9;-1,8;0,844;-0,84;0,5;0;0;0;0;0;0;0;0;0,316;0;3,6;12,4
804000;2105000;20120321;0;0;10,1;0,7;5,505;2475,5;1457,9;72;1,7;1,9;-1,7;0,834;-0,795;0,5;0;0;0;0;0;0;0;0;0,315;0;5,1;17
804000;2105000;20120322;0;0;11,1;0,8;5,582;2391,8;1555,3;69;1,7;2;-1,7;0,824;-0,754;0,5;0;0;0;0;0;0;0;0;0,313;0;4,4;19,3
804000;2105000;20120323;0;0;11,6;1;5,539;2495,4;1619,9;66,5;2;2,5;-2;0,813;-0,728;0,5;0;0;0;0;0;0;0;0;0,312;0;5,7;19,5
804000;2105000;20120324;0;0;11,7;1,1;5,417;2504,5;1915,3;64,1;2,5;2,9;-2,5;0,8;-0,727;0,5;0;0;0;0;0;0;0;0;0,31;0;3,5;19,9
804000;2105000;20120325;0;0;12,3;2,2;5,265;2485,2;1851;60,9;2,7;3,4;-2,7;0,786;-0,713;0,5;0;0;0;0;0;0;0;0;0,308;0;6,1;20,3
804000;2105000;20120326;0;0;11,9;1,1;4,86;2448,3;1850,8;57,3;2,4;2,9;-2,4;0,772;-0,673;0,5;0;0;0;0;0;0;0;0;0,306;0;4,2;20,3
804000;2105000;20120327;0;0;11,3;1,4;4,641;2378,1;1933,6;56,3;2,4;3;-2,4;0,76;-0,629;0,5;0;0;0;0;0;0;0;0;0,304;0;3,8;19,1
804000;2105000;20120328;0;0;11,8;0,5;4,759;2474,2;2161,6;56,6;2,7;3,3;-2,7;0,746;-0,677;0,5;0;0;0;0;0;0;0;0;0,302;0;4;20,4
804000;2105000;20120329;0;0;12,4;2,9;4,614;2502,6;2198,3;54,2;2,9;4,2;-2,9;0,731;-0,78;0,4;0;0;0;0;0;0;0;0;0,3;0;4,7;20,6
804000;2105000;20120330;0;0;12,3;5,5;5,191;2437,1;1851,7;58,1;2,4;4,2;-2,4;0,717;-0,845;0,4;0;0;0;0;0;0;0;0;0,298;0;7,9;18,2
804000;2105000;20120331;0;0;11,2;2,9;5,692;2392,1;1829,5;68,7;1,9;2,7;-1,9;0,707;-0,888;0,4;0;0;0;0;0;0;0;0;0,296;0;5,4;17,6
804000;2105000;20120401;0;0;8,5;3,4;4,371;2381,8;1917,5;63,4;1,9;3,1;-1,9;0,697;-0,93;0,4;0;0;0;0;0;0;0;0;0,295;0;4,2;14
804000;2105000;20120402;0;0;11,5;2,2;4,813;2453,7;1937,3;56,7;2;3,1;-2;0,686;-0,988;0,3;0;0;0;0;0;0;0;0;0,293;0;1,2;19,4
804000;2105000;20120403;0;17;12,9;2,9;6,866;2721,2;1007;74,1;1,3;2,2;15,7;0,692;-1,032;0,3;1,5;0;0;0;0;0;0;0;0,292;0;9,8;17,7
804000;2105000;20120404;0;2,9;9,8;1,7;6,711;2907,7;858,7;86,8;1,5;1,2;1,4;0,749;-1,044;0,3;0,2;0;0;0;0;0;0;0;0,301;0;8,1;11,3
804000;2105000;20120405;0;0,3;10,4;1,2;6,682;2734,9;1479,4;83,8;1,8;2,1;-1,5;0,742;-1,037;0,3;0;0;0;0;0;0;0;0;0,301;0;8,1;15,1
804000;2105000;20120406;0;1,9;9,6;0,7;6,666;2722,4;1259;87,6;1,4;1,4;0,5;0,741;-1,021;0,3;0,2;0;0;0;0;0;0;0;0,3;0;6,5;12,1
804000;2105000;20120407;0;2,3;9,7;2,9;6,263;2824,5;556,8;81,5;1,1;1,1;1,2;0,744;-0,991;0,3;0,2;0;0;0;0;0;0;0;0,3;0;9,1;11,6
804000;2105000;20120408;0;0;5,8;4;3,925;2405,2;1648,6;67,3;2,2;2,5;-2,2;0,736;-0,963;0,3;0;0;0;0;0;0;0;0;0,301;0;5,1;7,7
804000;2105000;20120409;0;0;9;1,8;4,594;2415,9;959,7;63,6;0,9;1,2;-0,9;0,729;-0,928;0,3;0;0;0;0;0;0;0;0;0,299;0;0,1;13,4
804000;2105000;20120410;0;19,3;10,9;3,4;6,073;2658,8;677,8;72,8;1,1;1,7;18,2;0,748;-0,873;0,3;2;0;0;0;0;0;0;0;0,298;0;9,9;13,7
804000;2105000;20120411;0;7,9;7,4;1,2;5,616;2733,1;1002,4;85,4;1,6;1,2;6,3;0,809;-0,754;0,4;0,9;0;0;0;0;0;0;0;0,309;0;4,6;9,8
804000;2105000;20120412;0;3,6;7,7;0,6;6,211;2844,4;374,6;92,4;0,5;0,3;3,1;0,83;-0,598;0,5;0,5;0;0;0;0;0;0;0;0,312;0;6;9,1
804000;2105000;20120413;0;0;9,2;2,8;5,169;2492;1398,3;71,9;2;2,3;-2;0,824;-0,452;0,4;0;0;0;0;0;0;0;0;0,313;0;5,8;14,5
804000;2105000;20120414;0;15,3;7,1;3,4;5,398;2733;299;84;0,9;0,8;14,4;0,844;-0,332;0,5;1,9;0;0;0;0;0;0;0;0,312;0;5,6;9
